unique_id,isco88_cg_4,occupation_en,task_en,employer_en,product_en
AS20954_2,5220,frozen food busi,sell frozen food product,selfemploy cold storag,frozen food busi
AS20955_1,6110,farmer,plant crop,lixi district huili counti liangshan yi autonom prefectur sichuan,plant sugar cane rice wheat
AS20955_2,3212,technic staff,technic oper breed experiment field,farm huili counti liangshan yi autonom prefectur sichuan,agricultur model propag plant
AS20955_3,2331,teacher,teach class,guoyuan villag elementari school huili liangshan yi autonom prefectur sichuan,elementari educ
AS20955_4,3433,account,account,farm huili counti liangshan yi autonom prefectur sichuan,model agricultur propag plant
AS20955_5,3433,account,account,huili counti agricultur bureau liangshan yi autonom prefectur sichuan,model agricultur propag plant
AS20956_1,3152,qualiti inspector,qualiti inspect golf ball,golf cours fujian,polish golf ball
AS20956_2,9132,janitor,make bed clean wash bed,deli compani,sell orthoped instrument
AS20956_3,7435,cutter,cut spong leather,sofa factori yingcunqiao,produc sell sofa
AS20957_1,3222,epidem prevent staff,disinfect,luzhou epidem prevent station,prevent infecti diseas
AS20957_2,2221,medic assist,treat patient,health clinic puwei forestri bureau miyi counti panzhihua,provid emerg medic treatment
AS20957_3,2221,physician,treat patient,wenjiang district peopl hospit,treat patient
AS20959_1,6110,educ urban youth,plant crop,brigad 5 huanshi peopl commune nanjin district ziyang,plant
AS20959_2,7422,woodwork,make wooden machin model etc,cement factori ziyang,produc cement
AS20959_3,8232,cement bag process worker,cement bag manufactur,cement factori ziyang,produc cement
AS20960_1,7122,bricklay,bricklay plaster,selfemploy construct contractor,construct
AS20960_2,5220,sell mechan electr item,sell instal mechan electr item,selfemploy mechan electr busi,sell pump power tool
AS20961_1,9312,odd job,carri rock odd job,fujian yongan materi factori,railway reconstruct
AS20961_2,6110,farmer,farm work includ carri manur water plant wheat,group 2 maan villag zhugao town jintang counti chengdu sichuan,plant
AS20961_3,7212,welder,weld produc advertis sign put advertis banner etc,yiniao zhejiang,advertis
AS20962_1,8153,oper,oper machineri use produc sulfur acid purifi,phosphat fertil factori mingshan counti yaan,oper machineri use produc sulfur acid purifi
AS20962_2,5220,household applianc salesperson,household applianc sale,tibet,household applianc sale
AS20962_3,3415,paint hardwar store salesperson,paint hardwar sale,ganzi town sichuan,paint hardwar sale
AS20962_4,4211,cashier,cashier,ganzi town sichuan,cashier
AS20964_1,3112,project manag,technic supervis coordin work relationship,chengdu,technic supervis coordin work relationship
AS20964_2,3112,project manag,technic supervis coordin work relationship,renshou,technic supervis coordin work relationship
AS20964_3,3112,project manag,technic supervis coordin work relationship,chengdu,technic supervis coordin work relationship
AS20966_1,9153,meter reader electr meter,meter reader electr meter,canning factori dazhou,meter reader electr meter
AS20966_2,5220,salesperson,sell ice cream bar,canning factori dazhou,sell ice cream bar
AS20966_3,5112,ticket seller,bus ticket seller,dazhou bus station,bus ticket seller
AS20967_1,6110,farmer,plant crop,shuangliu,plant crop
AS20967_2,5230,sell veget,buy sell veget,shuangliu,buy sell veget
AS20967_3,9312,casual labor,clean debri work site,huayang chengdu,clean debri work site
AS20970_1,6110,farmer,plant crop,chengdu,plant crop
AS20970_2,110,soldier,soldier,golmud qinghai,soldier
AS20970_3,5162,polic offic,duti stand guard law enforc process,chengdu,duti stand guard law enforc process
AS20971_1,8211,lath oper,process aeronaut part,chengdu aircraft industri group,process aeronaut part
AS20971_2,3439,manag,schedul work technic direct,chengdu aircraft industri group,schedul work technic direct
AS20972_1,6110,farmer,plant crop,jianyang,plant crop
AS20974_1,6112,farmer,plant veget,lu counti,plant veget
AS20974_2,2221,rural doctor,see patient issu prescript perform transfus give inject,lu counti,see patient issu prescript perform transfus give inject
AS20974_3,2332,nurseri school teacher,nurseri school teacher,lu counti,nurseri school teacher
AS20974_4,6110,farmer,plant crop,lu counti,plant crop
AS20976_1,5123,waiter,take order pour tea deliv plate food wash dish,bafang yuanfen restaur,chines restaur
AS20977_1,1223,administr direct,administr staff direct construct project,tibet engin brigad,engin construct
AS20979_1,5220,salesperson,salesperson,pingchang counti,sundri sale
AS20979_10,6110,farmer,spray pesticid,pingchang counti,rural villag
AS20979_2,4131,manag,voucher manag,pingchang food author,sell grain
AS20979_3,4211,teller,payment,food author pingchang counti,manag grain
AS20979_4,2411,account,bookkeep prepar financi statement,grain depart pingchang counti,manag grain
AS20979_5,3439,director,manag receiv grain,grain bureau,manag grain
AS20979_6,3412,insur sale,insur sale market,insur compani pingchang counti,insur sale
AS20979_7,2411,account,bookkeep prepar financi statement,privat compani,laundri deterg sale
AS20979_8,3439,manag personnel ship merchandis,manag receiv merchandis ship merchandis,metal product factori,make materi aluminum door window
AS20979_9,9333,salesperson,deliv instal light fixtur,selfemploy light fixtur,sell light fixtur
AS20980_1,2320,teacher,teach class administr,xingren middl school lingshui counti guangan prefectur sichuan,middl school educ
AS20980_2,2320,teacher,teach class school manag,2 middl school lingshui counti guangan prefectur sichuan,middl school educ
AS20981_1,6111,farm,plant rice wheat etc,gongyi xiang chongzhou counti chengdu sichuan,plant grain crop
AS20981_2,5122,chef,chef,gongyi xiang chongzhou counti chengdu sichuan,food servic
AS20981_3,3439,administr,administr,jinjiang peopl commune chongzhou counti chengdu sichuan,villag affair manag
AS20981_4,3439,administr,administr,food servic compani chongzhou counti chengdu sichuan,food servic
AS20981_5,1210,selfemploy busi owner,busi manag factori affair,food process plant gongyi xiang chongzhou counti chengdu sichuan,tendon food product process soy sauc vinegar manufactur
AS20982_1,6111,farmer,plant corn wheat etc carri fertil,fangsheng xiang lezhi counti ziyang prefectur sichuan,plant grain
AS20982_2,2320,middl school teacher,teach class manag school affair,fangsheng xiang lezhi counti ziyang prefectur sichuan,primari middl school educ
AS20982_3,1229,middl school princip,teach class manag school affair,fangsheng xiang lezhi counti ziyang prefectur sichuan,primari middl school educ
AS20982_4,3439,educ administr,supervis manag educ affair,fangsheng xiang lezhi counti ziyang prefectur sichuan,educ administr agenc
AS20984_1,6110,farmer,plant,farm,plant
AS20985_1,4222,recept,recept,herbal medicin offic rongchang,medicin
AS20985_2,4131,warehous manag,merchandis distribut ship,agricultur product compani ltd chengdu,sell pesticid urea
AS20985_3,4131,ship manag,receiv manag etc,chengdu rongtong co ltd,cosmet
AS20986_1,2221,physician,deliv babi,hospit meishan counti,provid postpartum healthcar servic
AS20986_2,2221,physician,provid healthcar pregnant postpartum women,leshan red cross hospit,serv postpartum patient
AS20986_3,2221,physician,serv pregnant postpartum women,chenghua district women children health hospit,serv pregnant patient
AS20987_1,6110,farmer,plant crop,group 5 wanshici villag liangshui xiang lezhi counti ziyang prefectur sichuan,plant
AS20987_2,6151,fish farmer,feed fish etc,meishan sichuan,selfemploy aquat cultiv
AS20987_3,7122,build highway,8,yunnan,construct
AS20987_4,5141,barber,cut hair shave etc,liangshui xiang lezhi counti ziyang prefectur sichuan,selfemploy
AS20987_5,6110,farmer,carri manur dig plant crop etc,liangshui xiang lezhi counti ziyang prefectur sichuan,plant
AS20989_1,2331,teacher,teach chines english,xinglong shiban elementari school anxian counti ziyang prefectur sichuan,educ
AS20989_2,2320,teacher,teach english,xinglong middl school anyu counti ziyang prefectur sichuan,educ
AS20990_1,7433,tailor,sew press cloth,bed cloth factori,produc cloth
AS20990_2,5122,logist worker,cook cafeteria etc,7th machineri industri ministri factori mine,produc guid missil
AS20991_1,7222,fitter,turn screw,pixian neighborhood offic,small part sale
AS20991_2,9322,mover,dig move earth,machineri factori dujiangyan,manufactur bullet shell
AS20991_3,7231,motorcycl bicycl repair,motorcycl bicycl repair,pixian,selfemploy
AS20991_4,5220,cosmet sale,attend,selfemploy busi,selfemploy busi
AS20991_5,1210,teahous recreat facil manag,attend,selfemploy busi,selfemploy busi
AS20992_1,4222,front desk recept,front desk recept,garden citi hotel chengdu sichuan,hotel
AS20992_2,4222,front desk recept,front desk recept,hotel shenzhen guangdong,hotel
AS20992_3,5220,retail fashion sale,purchas sell fashion,selfemploy fashion busi chengdu sichuan,retail fashion sale
AS20992_4,1229,lobbi manag,shift manag,centuri citi intercontinent hotel chengdu sichuan,hotel
AS20992_5,1229,lobbi manag,shift manag,wyndham grand plaza hotel chengdu sichuan,hotel
AS20992_6,1229,lobbi manag,lobbi manag,minyou suniya hotel chengdu sichuan,hotel
AS20994_1,2141,engin,draft,design institut chengdu,design hous
AS20994_2,2310,univers engin instructor,educ work,colleg chengdu,educ
AS20994_3,3439,project manag,project manag site supervis,govern construct administr guangan,project manag
AS20994_4,2310,univers engin instructor,educ,colleg chengdu,educ
AS20994_5,3439,project manag,project manag site supervis,govern construct administr yaan,project manag
AS20994_6,4100,univers administr,site direct administr cleric,colleg chengdu,educ
AS20995_1,2331,mathemat languag teacher,teach mathemat languag class,baoshan villag elementari school penzhou chengdu sichuan,elementari educ
AS20995_2,2331,mathemat languag teacher,teach mathemat languag class,baoshan villag elementari school pengzhou chengdu sichuan,elementari educ
AS20995_3,2331,languag physic educ teacher,teach languag class physic educ class scienc class ideolog moral class,school children pengzhou metallurgi geolog corp chengdu sichuan,elementari educ
AS20996_1,3439,corp branch secretari,encourag young peopl enter corp handl disput etc,yonghong villag renshou sichuan,grassroot villag servic
AS20996_2,8273,mill rice flour,mill rice flour make noodl sell noodl etc,rice machin room yonghong villag renshou sichuan,mill rice flour
AS20996_3,3213,farm technolog manag,promot agricultur technolog,huaci xiang govern renshou sichuan,govern depart
AS20996_4,3439,farm offic director,agricultur manag,baoma xiang govern renshou sichuan,govern depart
AS20996_5,1120,judici offic director,social manag,baoma town govern renshou sichuan,govern depart
AS20997_1,6110,farmer,plant crop plant fruit veget sell fruit,dongguang villag songlin township guanghan citi ziyang prefectur sichuan,plant
AS20997_2,5220,sell fruit,sell fruit,selfemploy sell fruit,sell fruit
AS20999_1,3152,spin qualiti inspector,inspect woolen yarn etc,woolen textil mill chongq,produc yarn woolen cloth etc
AS20999_2,3152,spin qualiti inspector,inspect woolen yarn etc,woolen textil mill kangd,produc yarn woolen fabric etc
AS21000_1,8261,textil worker,prepar thread use textil,cotton textil mill shehong sichuan,plain white fabric manufactur
AS21000_2,6110,farmer,plant cotton plant crop,qingguo township guansheng town shehong sichuan,plant
AS21000_3,5220,sale,attend store sell gasolin etc,selfemploy gasolin distributor,sell gasolin
AS21000_4,5220,gas station attend,fuel car,gas station,fuel car
AS21001_1,3439,administr,review approv,sewag depart,maintain urban roadway reviewingapprov roadway
AS21002_1,7233,machineri mainten manag technician,machineri equip mainten manag,liaon hydroelectr power bureau nepal hydroelectr power bureau henan hydroelectr power bureau water plant sichuan,hydroelectr power plant construct
AS21004_1,6111,plant rice veget,plant rice plant veget,plant,farm
AS21004_2,8331,drive tractor,drive tractor,farm,farm
AS21005_1,8211,worker,press oper,changq machineri factori yibin prefectur sichuan,armament product
AS21005_2,3115,technician,technic direct direct equip mainten,foundri workshop changq machineri factori yibin prefectur sichuan,armament product
AS21005_3,3115,technician,technic direct,technolog section changq machineri factori yibin prefectur sichuan,armament product
AS21005_4,2145,engin product manag,product manag,changq machineri factori yibin prefectur sichuan,armament product
AS21006_1,9322,oper,oper wipe monitor adher film,suzhou industri park jiangsu,monitor factori
AS21006_2,3439,manag,supervis materi manag,suzhou industri park jiangsu,monitor factori
AS21006_3,8283,assembl worker,assembl comput,suzhou industri park jiangsu,comput factori
AS21007_1,2411,account,bookkeep,weiyuan account servic,bookkeep
AS21007_2,2411,account,bookkeep,neijiang depart store,sundri sale
AS21007_3,3439,assist manag financ section,bookkeep manag audit,neijiang depart store,sundri sale
AS21007_4,3439,section chief account section,audit manag administr,bureau commerc neijiang area,manag financ countylevel commerc bureau
AS21007_5,3439,section chief financ section,manag audit,depart store neijiang,sundri sale
AS21007_6,4121,financ manag,review financi statement,chengdu bureau commerc,manag financ locallevel commerc bureau
AS21007_7,3439,section chief financ section,audit,household applianc compani chengdu,sale televis etc
AS21007_8,2411,cpa,audit,account firm,bookkeep
AS21009_1,6111,farmer,plant grain includ rice corn chili pepper,sanceng villag anyun town daxian counti sichuan,agricultur plant
AS21009_2,7130,interior decor worker,instal floor plumb electr instal paint,guangdong,interior decor worker
AS21010_1,3471,interior design,draft plan review site,bomei decor citi taisheng road chengdu sichuan,home interior design compani
AS21010_2,3471,interior design,draft plan review site,zije north road gaoxin district chengdu sichuan,selfemploy home interior design
