unique_id,isco88_cg_4,occupation_en,task_en,employer_en,product_en
AS23221_1,6130,Farmer,"Planting crops, raising domestic animals",Farming,"Planting crops, raising domestic animals"
AS23222_1,7122,Brick laying,Laying bricks,Construction entity in Dujiangyan,Construction entity
AS23222_2,7100,Interior decoration worker,Interior decorating worker,Construction entity in Dujiangyan,Construction entity
AS23222_3,6110,Planting crops,Planting crops,Farming,Farming
AS23224_1,6130,Farmer,"Planting crops, raising domestic animals",Farming,"Planting crops, raising domestic animals"
AS23224_2,7413,Grinding soybeans for tofu,"Operating grinder, tofu production",Self-employed business (grinding soybeans for tofu),Tofu production and sales
AS23225_1,6130,Farmer,"Planting crops, raising silkworms, raising domestic animals",Farming,"Planting crops, raising silkworms, raising domestic animals"
AS23225_2,5220,Salesperson,"Buying cotton, selling cotton quilts",Self-employed business (cotton quilt sales),Cotton quilt sales
AS23226_1,6110,Planting crops,Planting crops,Farming,Farming
AS23226_2,7120,Construction worker,Construction worker,Construction entity in Jintang,Construction entity
AS23226_3,6121,Raising pigs,Raising pigs,Rural village,Rural village
AS23226_4,7422,Woodworker,Woodworker,Self-employed business (selling desks),Self-employed business (selling desks)
AS23227_1,6110,Planting crops,Planting crops,Farming,Farming
AS23227_2,9133,"Washing dishes, chopping vegetables, washing vegetables","Washing dishes, washing vegetables, chopping vegetables",Self-employed business (food service),Self-employed business (food service)
AS23229_1,6000,Farming,Doing farm work,Rural village,Rural village
AS23229_2,7122,Tile worker,"Laying bricks, building walls",Self-employed construction,Self-employed construction
AS23230_1,6000,Doing farm work,Doing farm work,Rural village,Rural village
AS23231_1,5141,Barber,Barber,Army in Ziyang,Army
AS23231_2,3439,"Score keeper, team captain","Score keeper, team captain",A government job in Ziyang,Government
AS23231_3,6110,Planting crops,Planting crops,Farming,Farming
AS23231_4,5220,Selling vegetables,Selling vegetables,Self-employed business (selling vegetables),Self-employed business (selling vegetables)
AS23232_1,7412,Pastry worker,Making pastries,Pastry shop in Erxianqiao,Making pastries
AS23232_2,7412,Pastry worker,Pastry production,A pastry shop in Xindu,Making pastries
AS23234_1,6110,Planting crops,Planting crops,Farming,Farming
AS23234_2,2221,Physician,Physician,A public health station in Ziyang,Health station
AS23234_3,3439,Personnel management,Personnel management,A shoe factory in Chengdu,Shoe factory
AS23235_1,6130,Farmer,"Planting crops, raising domestic animals",Farming,"Planting crops, raising domestic animals"
AS23235_2,2223,Veterinarian,Vaccinating domestic animals,Anyue Commune,Rural village commune
AS23235_3,7424,Loom worker,Weaving bamboo into steamer baskets,Self-employed business (weaving hand-crafted steamer baskets),Weaving and selling steamer baskets
AS23235_4,7113,Mason,Crushing and moving rocks,Private home construction,Building houses
AS23236_1,4131,Warehouse management,Warehouse management,"Sichuan Petroleum Administration, Longquan Oil Drilling Team",Drilling for oil
AS23236_2,3416,"Supplies, purchasing","Supplying, purchasing","Hechuan Oil Brigade, Sichuan Petroleum Administration",Oil exploration
AS23236_3,5122,Meal service manager,Meal service manager,"Nanchong Oil Transport Brigade, Sichuan Petroleum Administration",Petroleum transportation
AS23236_4,4121,Payroll clerk,Payroll clerk,Suining Oil Transport Brigade,Transporting petroleum
AS23237_1,6130,Farmer,"Planting crops, raising domestic animals",Farming,"Planting crops, raising domestic animals"
AS23239_1,6121,Grazing cattle,Grazing cattle,Farming,Farming
AS23239_2,2300,Language teacher,Language teacher,Jintang Production Brigade,Jintang Production Brigade
AS23239_3,3416,"Receiving copper, iron, cotton; accounting, managing agricultural side products","Collecting copper, iron and cotton, accounting, managing agricultural side products",Jintang Supply and Marketing Cooperative,Jintang Supply and Marketing Cooperative
AS23240_1,6110,Planting crops,Planting crops,Farming,Farming
AS23240_2,7122,"Repairing houses, laying bricks, coating walls with plaster","Repairing houses, laying bricks, coating walls with plaster",Construction entity in Xindu,Construction entity
AS23240_3,4100,Administrative work,Administrative work,Construction entity in Xindu,Construction entity
AS23241_1,6130,Farmer,"Planting crops, raising domestic animals",Farmer,"Planting crops, raising domestic animals"
AS23241_2,9331,Pedicab driver,Pedicab,Self-employed business (pedicab),Pedicab
AS23241_3,6130,Farmer,"Planting crops, raising domestic animals",Farming,"Planting crops, raising domestic animals"
AS23242_1,6130,Educated urban youth,"Planting crops, raising domestic animals",Rural village,"Planting crops, raising domestic animals"
AS23242_2,9333,Salesperson,Hauling dry goods and general merchandise,Self-employed dry-goods and sundries store,Dry goods and general merchandise sales
AS23242_3,8221,Pharmaceuticals worker,"Machinery operation, preliminary processing of medications",Chengdu pharmaceuticals market,Pharmaceuticals manufacture
AS23242_4,8290,Food product manufacturing worker,"Mixing ingredients, food product processing",Food product enterprise,Meat tenderizer production
AS23242_5,5122,Chef,"Cafeteria, food and beverage production services",Cafeteria,Food service
AS23242_6,9333,Mover,Moving dry good products,Self-employed dry goods store,Dry goods and general merchandise sales
AS23244_1,6130,Farmer,"Planting crops, raising domestic animals",Farming,"Planting crops, raising domestic animals"
AS23244_2,5220,Salesperson,Selling building materials,Self-employed business (selling building materials),Selling building materials
AS23244_3,9132,Cleaner,"Sweeping mall, cleaning",ParkNShop shopping center,Shopping center services
AS23244_4,9132,Cleaner,Cleaning and hygiene,Cleaning company,Cleaning and hygiene services
AS23245_1,6110,Planting crops,Planting crops,Farming,Farming
AS23245_2,5220,Selling clothing,Selling clothing,Self-employed business (making clothes),Self-employed business (making clothing)
AS23245_3,3415,Selling lumber,Selling lumber,Self-employed business (selling lumber),Self-employed business (selling lumber)
AS23245_4,3415,Selling alcoholic beverages,Selling alcoholic beverages,Distillery in Chengdu,Distillery
AS23245_5,3416,Purchasing and selling composite boards,Purchasing and selling composite boards,Transportation company in Chengdu,Transportation company
AS23245_6,4100,Administration work,Administrative work,Transportation company in Chengdu,Transportation company
AS23246_1,6130,Farmer,"Planting crops, raising domestic animals",Farming,"Planting crops, raising domestic animals"
AS23246_2,7123,Worker,Mixing cement,Construction site,Home construction
AS23246_3,9132,Cleaner,Cleaning,Rongchang Hospital,Medical and public health services
AS23247_1,6110,Planting crops,Planting crops,Farming,Farming
AS23247_2,9322,"Transporting coal and minerals, odd jobs","Transporting coal and minerals, odd jobs",Steel works in Dazhou,Steel works in Dazhou
AS23247_3,4131,Weighing coal,Weighing coal,Steel works in Dazhou,Steel works in Dazhou
AS23249_1,4190,Score keeper,Scorekeeper,Rural village,Rural village
AS23249_2,2221,Barefoot doctor,Barefoot doctor,Village health clinic,Village health and medical services
AS23249_3,2221,Sanitation crew,Sanitation crew,Army,Army
AS23249_4,1141,Part time village party branch secretary,Part-time village branch secretary,Rural village,Rural village
AS23249_5,4131,Materials management,Managing materials warehouse,"Haifeng Company in Pujiang, making doors and windows",Making plywood doors
AS23249_6,9152,Doorman,"Doorman, security",Sub-district properties,Sub-district property management
AS23250_1,6110,Planting crops,Planting crops,Farming,Farming
AS23250_2,8141,Lumber processing,Lumber processing,Pujiang Production Brigade,Pujiang Production Brigade
AS23251_1,6000,Doing farm work,Doing farm work,Rural village,Rural village
AS23251_2,5220,Selling pot-stewed food products,Selling pot-stewed meat products,A sole proprietorship processed meats business in Emei County,Providing pot-stewed meat products
AS23252_1,6110,Farmer,Planting crops,Farming,Planting crops
AS23254_1,7231,Automotive repairs,Automotive repairs,A self-employed automotive repair facility in Chengdu,Automotive repair facility
AS23255_1,6130,"Grazing sheep and cattle, planting crops","Grazing sheep and cattle, planting crops",Farming,Farming
AS23255_2,7113,Crushing rocks,Crushing rocks,Construction entity in Luodai,Construction entity
AS23255_3,5220,Wholesale and retail sales of vegetables,Wholesale and retail sales of vegetables,Self-employed business (selling vegetables),Self-employed business (selling vegetables)
AS23255_4,7421,Soaking railroad ties in creosote,Soaking railroad ties in creosote,Chengdu Railways Bureau,Railways bureau
AS23255_5,4133,Transporting railroad ties,Transporting railroad ties,Chengdu Railways Bureau,Railways bureau
AS23255_6,6112,Planting vegetables,Planting vegetables,Farming,Farming
AS23255_7,9333,Transporting steel pipes,Transporting steel pipes,Steel pipe leasing station in Chengdu,Leasing station
AS23256_1,6121,"Grazing cattle, cutting grass","Grazing cattle, cutting grass",Farming,Farming
AS23256_2,8131,Manufacturing bricks,Manufacturing bricks,Construction brick entity in Dazhou,Construction brick entity in Dazhou
AS23256_3,6110,Planting crops,Planting crops,Farming,Farming
AS23256_4,7322,Cutting foam glass,Cutting foam glass,Foam glass plant in Zhejiang,Foam glass factory
AS23256_5,6110,Planting crops,Planting crops,Farming,Farming
AS23256_6,6110,Planting crops,Planting crops,Self-employed business (selling vegetables),Self-employed business (selling vegetables)
AS23256_7,8283,Dismantling computers,Dismantling computers,Computer factory in Shanghai,Computer factory
AS23256_8,9322,Packing merchandise,Packing merchandise,Logistics company in Shanghai,Logistics company
AS23259_1,6110,Farmer,Planting crops,Farming in Sichuan,Planting crops
AS23259_2,2300,Teacher,"Teaching, correcting homework",School,Teaching lessons
AS23259_3,3439,"Administration, cadre going to countryside","Collecting fees, mediating civil disputes, etc.",Township government,Grassroots services
AS23259_4,4100,Administrative management staff,Document processing,Township government,Government work
AS23264_1,2320,Teacher (politics),Political education,Middle school in Deyang,Educational services
AS23264_2,2310,Teacher (politics),Political and economics education,Vocational school in Deyang,Educational services
AS23264_3,3472,Commentator,Commentating on sporting events,Self-employed business (sports commentary),Sports commentator
AS23265_1,6110,Planting crops,Planting crops,Farming,Farming
AS23265_2,8324,Truck driver,Truck driver,Self-employed business (hauling cargo),Self-employed business (hauling cargo)
AS23265_3,5220,"Lumber processing, selling wooden tubs","Lumber processing, selling wooden tubs",Self-employed business (selling wooden tubs),Self-employed business (wooden tubs)
AS23266_1,6130,Farmer,"Planting crops, raising domestic animals",Farming,"Planting crops, raising domestic animals"
AS23267_1,6110,Planting crops,Planting crops,Farming,Farming
AS23267_2,5122,Chopping vegetables,Chopping vegetables,Restaurant in Guangzhou,Restaurant in Guangzhou
AS23267_3,7435,Cutting clothing,Altering and cutting clothes,Apparel factory in Chengdu,Apparel factory in Chengdu
AS23269_1,2148,Surveyor,Measuring precipitation and water level,Water resources survey bureau in Sichuan,Water resources surveying
AS23270_1,6110,Planting crops,Planting crops,Farming,Farming
AS23270_2,4223,Telephone operator,Telephone operator,Security entity in Chengdu,Security entity in Chengdu
AS23270_3,5169,Security,Security,Security entity in Chengdu,Security entity in Chengdu
AS23270_4,7435,Cutting fabric,Cutting fabric,Apparel factory in Chengdu,Apparel factory
