occid,obsseqnr,bjobcoder,bwhsID,bjobnm,bjobdes,bjobco,bjobcode,bjobcertain
1850375,3159,am,1,veiligheidskund,veiligheidsbeleid uitvoer,chemisch industrie,0-79.40,zeker duidelijk
3067382,4979,am,3,veilingmedewerker,inricht veiling,veilingbedrijf,9-49.80,zeker duidelijk
2442026,4015,am,2,veldmedewerker,verricht handbor plaats peilbuiz bodem,ingenieursbureau,1-31.90,zeker duidelijk
2876222,4808,am,1,verantwoord deskund,schakelwerkezam kantoorwerk,dienstverleng,3-93.10,zeker duidelijk
2327610,3800,am,4,verdeler,orderpick bloem,groothandel bloem,6-12.30,zeker duidelijk
2781068,4612,am,3,veredelar kweker,bestuiv bloem laboratorium werk kaswerk selecter bloem pluk oppot,land tuinbouw,6-12.30,zeker duidelijk
1756071,2999,am,2,verfmenger behangfabriek,kleur breng verf ten behoev bedruk behang,behangfabriek,7-56.20,zeker duidelijk
2262366,3683,am,2,vergunningverlener handhaver,vergunn wet milieubeher verlen controler,gemeent,3-10.10,zeker duidelijk
2478465,4086,am,3,verhaalsmedewerkster letselschad,regel letselschades tgv onrechtmat daadmedisch kunstfout etc,rechtsbijstandverzekerar,3-10.10,zeker duidelijk
2140350,3460,am,2,verhuizer,verhuiz,transport,9-71.90,zeker duidelijk
2380452,3904,am,2,verhuurder,organiserenverhur,verhuurbedrijf,3-00.10,zeker duidelijk
2137201,3456,am,3,verhuurfunctionaris,bemiddel woonruimt aanstur administratie,woningbouwveren kolping het talis,3-93.10,zeker duidelijk
3027016,4904,am,2,verkeersleider,regel militair luchtverker vliegbasis,min defensie,0-29.50,zeker duidelijk
2142473,3462,am,1,verkeerstechnisch ontwerper,ontwerp wegenstructur verkeersregelinstallaties,gemeent,0-22.30,zeker duidelijk
3027016,4904,am,1,verkeersvlieger,bestur vliegtuig procesmanager vlucht,luchtvaartbedrijf,0-41.20,zeker duidelijk
1874743,3211,am,1,verkop,verkop,slagerij,4-51.30,zeker duidelijk
3017155,4882,am,7,verkop binnendienst,administratief verkop,zeefdrukkerij,4-51.30,zeker duidelijk
3048017,4946,am,4,verkop binnendienst,commerciel ondersteun,beveil,4-32.20,zeker duidelijk
3017155,4882,am,5,verkop mdewerker,verkop,offsetzeefdrukkerij,4-51.30,zeker duidelijk
1483255,2544,am,2,verkop medewerker,verkop,automotiv groothandel,4-51.30,zeker duidelijk
1770356,3035,am,3,verkop vis,verkop vis visproduct,detailhandel,4-51.30,zeker duidelijk
2113338,3415,am,2,verkoopadvieseur,verkop,horecagroothandel,4-51.30,zeker duidelijk
2072112,3360,am,3,verkoopadviseur,verkop telefonieapp etc,kpn,4-51.30,zeker duidelijk
2727587,4506,am,2,verkoopleider,comercie,houthandel,4-51.30,zeker duidelijk
1557777,2677,am,5,verkoopmederwerker,verkop,meubelhandel,4-51.30,zeker duidelijk
1478367,2535,am,6,verkoopmedewerker,verkoopmedewerker dkwagf,supermarkt,4-51.30,zeker duidelijk
1483255,2544,am,1,verkoopmedewerker,verkop,technisch groothandel,4-51.30,zeker duidelijk
1565172,2690,am,3,verkoopmedewerker,broodafdel supermarkt,supermarkt,4-51.30,zeker duidelijk
1573801,2710,am,1,verkoopmedewerker,verkop,brova,4-51.30,zeker duidelijk
1766486,3028,am,2,verkoopmedewerker,verkop,detailhandel,4-51.30,zeker duidelijk
2136747,3455,am,2,verkoopmedewerker,verkoopmedewerker,meubelwarenhuis,4-51.30,zeker duidelijk
2213765,3589,am,1,verkoopmedewerker,verkop,kledingwinkel,4-51.30,zeker duidelijk
2213765,3589,am,2,verkoopmedewerker,verkop,juwelier,4-51.30,zeker duidelijk
3010601,4872,am,1,verkoopmedewerker,nan,nan,4-51.30,zeker duidelijk
2710453,4469,am,2,verkoopmedewerker groothandel ijzerwar gereedschap huishoud artikel,balieverkop telefonisch verkop,groothandelsbedrijf,4-51.30,zeker duidelijk
1526724,2611,am,6,verkoopmedewerkster,verkop kledingstyl,kledingzak,4-51.30,zeker duidelijk
1620344,2778,am,1,verkoopmedewerkster,verkopeninrichtenetaler kleding,kledingwinkel damesher baby kinder,4-51.30,zeker duidelijk
1754161,2996,am,1,verkoopmedewerkster,klant help,keurslagerij,4-51.30,zeker duidelijk
1826782,3119,am,2,verkoopmedewerkster,verkop afreken artikel,slijterij,4-51.30,zeker duidelijk
1834432,3135,am,2,verkoopmedewerkster,inkoopverkop,detailhandel schoenentextielwoninginricht,4-51.30,zeker duidelijk
2043736,3303,am,2,verkoopmedewerkster,verkop,winkel,4-51.30,zeker duidelijk
2216702,3595,am,1,verkoopmedewerkster,diver tak,hema brod banket bakkerij,4-51.30,zeker duidelijk
2254642,3664,am,3,verkoopmedewerkster,verkoopster,bakkerswinkel,4-51.30,zeker duidelijk
2402230,3936,am,2,verkoopmedewerkster,supermarkt werk,c1000,4-51.30,zeker duidelijk
2616288,4301,am,1,verkoopmedewerkster,kassaklantenservic,leenbakker,3-31.60,zeker duidelijk
2616288,4301,am,2,verkoopmedewerkster,kassa adviser,babyplanet,3-31.60,zeker duidelijk
2630706,4334,am,1,verkoopmedewerkster,all voorkom werkzam,optiek,4-51.30,zeker duidelijk
2755332,4552,am,1,verkoopmedewerkster,verkop inpak schoonmak,bakkerij,4-51.30,zeker duidelijk
2804148,4638,am,3,verkoopmedewerkster,verkop,detailhandel,4-51.30,zeker duidelijk
3015348,4878,am,2,verkoopmedewerkster,winkel netjes houd afreken klant vracht verwerk,textiel,4-51.30,zeker duidelijk
2737323,4522,am,5,verkoopsecretariaat,administratief,verkop stal,3-93.10,zeker duidelijk
2260164,3677,am,1,verkoopst,verkop,schoenenzak,4-51.30,zeker duidelijk
1465185,2515,am,5,verkoopster,verkoopsteradministratiev werkzam,the bodyshop,4-51.30,zeker duidelijk
1465185,2515,am,6,verkoopster,verkoopster delicatess,delicatessenwinkel,4-51.30,zeker duidelijk
1477817,2534,am,4,verkoopster,werk verkoopafdel warenhuis,warenhuis,4-51.30,zeker duidelijk
1501570,2561,am,5,verkoopster,verkoopster,vivo,4-51.30,zeker duidelijk
1506317,2569,am,1,verkoopster,adviser aankop kleding,winkel,4-51.30,zeker duidelijk
1506317,2569,am,2,verkoopster,adviser aankop kleding afdel opruim kleding orden,winkel,4-51.30,zeker duidelijk
1507185,2572,am,4,verkoopster,verkop,v d,4-51.30,zeker duidelijk
1533637,2629,am,1,verkoopster,verkop hoort,detailhandel,4-51.30,zeker duidelijk
1578322,2723,am,5,verkoopster,verkoopvak vull,vd,4-51.30,zeker duidelijk
1582427,2733,am,2,verkoopster,verkoopster kruidenierswar,spar winkel,4-51.30,zeker duidelijk
1606110,2752,am,3,verkoopster,verkoopverzam,schoenenwinkelkledingwinkelgroentenwinkel,4-51.30,zeker duidelijk
1606110,2752,am,5,verkoopster,verkop licht edelsmeedwerkzam,juwelier,8-80.10,zeker duidelijk
1625270,2786,am,1,verkoopster,verkop verf behang ed,dhz,4-51.30,zeker duidelijk
1628265,2789,am,1,verkoopster,adviser verkop,winkel,4-51.30,zeker duidelijk
1628544,2790,am,2,verkoopster,verkop,hunkemoller,4-51.30,zeker duidelijk
1645010,2809,am,5,verkoopster,klant bedien,slagerij weert,4-51.30,zeker duidelijk
1723354,2940,am,3,verkoopster,kleding verkop,kledingboutiek,4-51.30,zeker duidelijk
1723354,2940,am,4,verkoopster,kas verkop,kaaskram markt,4-52.20,zeker duidelijk
1750044,2992,am,6,verkoopster,vekop allerhand artikel,detail handel,4-51.30,zeker duidelijk
1758353,3007,am,2,verkoopster,verkop,winkel,4-51.30,zeker duidelijk
1766288,3027,am,3,verkoopster,,intertoy,4-51.30,zeker duidelijk
1766288,3027,am,5,verkoopster,inkop verkop monter,babywinkel,4-51.30,zeker duidelijk
1766288,3027,am,6,verkoopster,verkoopster,hema,4-51.30,zeker duidelijk
1780607,3057,am,5,verkoopster,boekenverkop,boekhandel,4-51.30,zeker duidelijk
1805774,3083,am,1,verkoopster,kassavracht magazijn uitruimenbestell goeder,blokker,4-51.30,zeker duidelijk
1816073,3100,am,1,verkoopster,verkop,winkel,4-51.30,zeker duidelijk
1830338,3126,am,2,verkoopster,verkop,sportzak,4-51.30,zeker duidelijk
1881047,3225,am,2,verkoopster,cassier,winkel,3-31.60,zeker duidelijk
2040183,3297,am,1,verkoopster,verkop magazijn werk,warenhuis,4-51.30,zeker duidelijk
2040183,3297,am,2,verkoopster,verkop,klein zelfstand,4-51.30,zeker duidelijk
2047767,3308,am,2,verkoopster,verkoopster,huishoudzak,4-51.30,zeker duidelijk
2070768,3355,am,2,verkoopster,all voorkom werkzam,drogisterij,4-51.30,zeker duidelijk
2085818,3394,am,1,verkoopster,gordijn,stoffenzak,4-51.30,zeker duidelijk
2113565,3416,am,3,verkoopster,drogisterij artikel verkop,winkel,4-51.30,zeker duidelijk
2117744,3426,am,4,verkoopster,verkop adviser,drogisterij,4-51.30,zeker duidelijk
2180002,3535,am,1,verkoopster,verkop,mod,4-51.30,zeker duidelijk
2188477,3557,am,3,verkoopster,plant bloem inpak schoonmak emmer bloem verzet,bloem handel,6-27.30,zeker duidelijk
2230861,3622,am,3,verkoopster,kassawerk winkel inpak,supermarkt,3-31.60,zeker duidelijk
2235107,3629,am,2,verkoopster,verkopenkassawerk vracht verwerk beher klantenservic fotoservic,blokker,4-51.30,zeker duidelijk
2254642,3664,am,6,verkoopster,kassa inpak bestellingg,bakkerij supermarkt,4-51.30,zeker duidelijk
2265858,3687,am,3,verkoopster,verkop planning,banket bakkerij,4-51.30,zeker duidelijk
2265858,3687,am,4,verkoopster,verkop,banket bakkerij,4-51.30,zeker duidelijk
2267622,3691,am,1,verkoopster,kassa,kruidenier,4-51.30,zeker duidelijk
2270188,3695,am,1,verkoopster,klant helpenkled uitpakkenophang etalagepopp aanuitkled poets winkel,dameskled,4-51.30,zeker duidelijk
2270188,3695,am,2,verkoopster,kleding verkopenklant helpenwinkel poets,dames herenkled,4-51.30,zeker duidelijk
2270188,3695,am,4,verkoopster,verkop kleding,dameskled,4-51.30,zeker duidelijk
2270188,3695,am,5,verkoopster,schoen verkop,schoenenzak,4-51.30,zeker duidelijk
2278452,3713,am,2,verkoopster,informatie verkop,amsterdam museum,4-51.30,zeker duidelijk
2308205,3758,am,1,verkoopster,kassa vull prijz enz,drogisterij,4-51.30,zeker duidelijk
2327443,3799,am,1,verkoopster,vleesverkop,slagerij,4-51.30,zeker duidelijk
2328063,3802,am,3,verkoopster,verkop boek tijdschrift,uitgeverij,4-51.30,zeker duidelijk
2328303,3805,am,2,verkoopster,verkop,groentenspeciaalzak,4-51.30,zeker duidelijk
2373637,3895,am,3,verkoopster,boek tijdschrift verkop,kantoorboekhandel,4-51.30,zeker duidelijk
2385220,3918,am,2,verkoopster,kassa ander werkzam,textielwinkel,3-31.60,zeker duidelijk
2388650,3927,am,1,verkoopster,voorbereid verkop afreken,hema,4-51.30,zeker duidelijk
2401306,3933,am,1,verkoopster,kassa schoonmak verkop inruim computerwerkzam,detail boekhandel,4-51.30,zeker duidelijk
2453808,4036,am,6,verkoopster,verkop stoff,winkel,4-51.30,zeker duidelijk
2471538,4069,am,2,verkoopster,verkoopter bereid maaltijd snijd vleeswar,slagerij,4-51.30,zeker duidelijk
2501874,4103,am,2,verkoopster,verkoopster,mod schoen,4-51.30,zeker duidelijk
2568087,4216,am,4,verkoopster,all voorkom werkzam,hema grootwinkelbedrijf,4-51.30,zeker duidelijk
2571725,4225,am,1,verkoopster,verkop bereid product,slagerij,4-51.30,zeker duidelijk
2571725,4225,am,3,verkoopster,verkop vleeskaasbrod kassa,supermarkt,4-51.30,zeker duidelijk
2574025,4228,am,6,verkoopster,verkoopster,huishoudzak,4-51.30,zeker duidelijk
2580018,4239,am,3,verkoopster,verkop,groent fruit winkel,4-51.30,zeker duidelijk
2643816,4362,am,2,verkoopster,kleding,grot mat winkel,4-51.30,zeker duidelijk
2647148,4370,am,3,verkoopster,brod verkop,eenberg gemert,4-51.30,zeker duidelijk
2647148,4370,am,4,verkoopster,verkop kleding,winkel veghel,4-51.30,zeker duidelijk
2657278,4385,am,3,verkoopster,verkop,drogisterij,4-51.30,zeker duidelijk
2663303,4392,am,2,verkoopster,versmedewerker,albert heijn,4-51.30,zeker duidelijk
2666504,4399,am,3,verkoopster,verkop,winkel,4-51.30,zeker duidelijk
2670811,4408,am,5,verkoopster,verkop her kinderkled,society shop nijmeg,4-51.30,zeker duidelijk
2674364,4422,am,2,verkoopster,verkop kleding,c a,4-51.30,zeker duidelijk
2722063,4496,am,4,verkoopster,verkopenhuishoud,delicatessezaakslijterij,4-51.30,zeker duidelijk
2722063,4496,am,5,verkoopster,verkopenschoonmak,textielwinkel,4-51.30,zeker duidelijk
2737323,4522,am,3,verkoopster,verkop dameskled,kledingzak,4-51.30,zeker duidelijk
2746863,4533,am,1,verkoopster,cassier,winkel,3-31.60,zeker duidelijk
2753613,4544,am,1,verkoopster,verkop kleding,kledingwinkel,4-51.30,zeker duidelijk
2754844,4549,am,1,verkoopster,winkelwerk,slagerij,4-51.30,zeker duidelijk
2765880,4578,am,1,verkoopster,winkelpresentatie kassa,grot winkelbedrijf,4-51.30,zeker duidelijk
2766733,4580,am,3,verkoopster,verkop,supermarkt,4-51.30,zeker duidelijk
2777473,4606,am,2,verkoopster,kledingverkop,grot modehuis,4-51.30,zeker duidelijk
2778025,4607,am,1,verkoopster,verkop onderricht,handwerkwinkel,4-51.30,zeker duidelijk
2778025,4607,am,2,verkoopster,verkop ijs,jamin,4-51.30,zeker duidelijk
2806827,4644,am,3,verkoopster,afrekenenklant helpenwinkelaanvull indel,huishoudwinkel marskramer,4-51.30,zeker duidelijk
2814115,4662,am,1,verkoopster,inen verkop administratie,modezak,4-51.30,zeker duidelijk
2814115,4662,am,2,verkoopster,verkop,modezak,4-51.30,zeker duidelijk
2828332,4703,am,4,verkoopster,broodgebak verkop,banketbakkerij holleman,4-51.30,zeker duidelijk
2830276,4706,am,3,verkoopster,verkop,hema,4-51.30,zeker duidelijk
2846614,4743,am,1,verkoopster,verkop artikel,stoff winkel,4-51.30,zeker duidelijk
2857176,4765,am,1,verkoopster,verkop administratie,marskramer,4-51.30,zeker duidelijk
2881317,4823,am,2,verkoopster,verkop vull bestell,handwerk huishoud winkel,4-51.30,zeker duidelijk
3006841,4858,am,2,verkoopster,verkop,drogisterij,4-51.30,zeker duidelijk
3031802,4918,am,1,verkoopster,dames kleding verkop,modezak,4-51.30,zeker duidelijk
3075708,4997,am,2,verkoopster,verkop wintersportartikel tuinmeubel,wintersporttuinmeubelspeciaalzak,4-51.30,zeker duidelijk
2330170,3807,am,5,verkoopster naast studie,verkoopster adviser gebied wijn,slijterij,4-51.30,zeker duidelijk
2814660,4664,am,1,verkoopster damesmod,verkop all bijbehor tak,winkel,4-51.30,zeker duidelijk
1507185,2572,am,3,verkoopster atelierwerkzam,verkop werkzam naai atelier,pek cloppenburg,7-95.10,zeker duidelijk
2774721,4597,am,1,verkoopster cateringmedewerkster,verkop werk bedrijfsrestaurant,winkel cater,4-51.30,zeker duidelijk
2050214,3311,am,3,verkoopster cursusleider,inverkop gev cursus,naaimachines,4-51.30,zeker duidelijk
2352220,3857,am,1,verkoopster exclusiev mod,verkop,kledingzak,4-51.30,zeker duidelijk
3008185,4864,am,3,verkoopster eig bedrijf administratie,verkop kleding sierad,kleding sierad groothandel detailhandel,4-51.30,zeker duidelijk
1552575,2667,am,1,verkoopster manufacturenstoffenmeubel,inkoopverkop facturer opmet adviser,manufactur woninginrichtingszak,4-51.30,zeker duidelijk
2068425,3351,am,1,verkoopster winkel,verkop voorrad inboek kassa afluit,winkel,4-51.30,zeker duidelijk
2188477,3557,am,2,verkoopster markt,bloem inpak emmer till,bloemenkram,6-27.30,zeker duidelijk
2062215,3335,am,1,verkoopster slagerij,verkop vles vleeswar,supermarkt,4-51.30,zeker duidelijk
2833564,4712,am,1,verkoopster slijterij,verkop vull af stapel licham erg zwar,slijterij,4-51.30,zeker duidelijk
2387557,3924,am,1,verkoopster sportartikel,klant help,zelfstand ondernemer,4-51.30,zeker duidelijk
2230048,3620,am,1,verkoopster winkeltnt post,medewerkster postagentschapgeldzak,primera tabaksindustrie,4-51.30,zeker duidelijk
2828332,4703,am,2,verkoopsterserveerster,verkopenserver,banketbakkerijlunchrom mazereeuw,4-51.30,zeker duidelijk
1615058,2766,am,1,verkoopsterstylist,verkop,kadowinkel,4-51.30,zeker duidelijk
2571725,4225,am,2,verkoopstersupermarkt,versafdelimg vleeskas brod,ah,4-51.30,zeker duidelijk
2586235,4256,am,1,verkoosterfiliaalmanager,verkop plannenadministratie,winkel,4-51.30,zeker duidelijk
2073033,3361,am,3,verkoper,verkop fiets accesoires fiet auto,halford,4-51.30,zeker duidelijk
2167155,3506,am,1,verkoper,verkoper,tuincentrum,4-51.30,zeker duidelijk
2273278,3701,am,2,verkoper,verkop machineonderdel,productie verkoopbedrijf,4-51.30,zeker duidelijk
2273278,3701,am,4,verkoper,verkop personel capaciteit,detacher bureau,4-51.30,zeker duidelijk
2536873,4163,am,3,verkoper,verkoper sanitair,groothandel,4-51.30,zeker duidelijk
2542573,4169,am,1,verkoper,balieverkop,techngroothandel,4-51.30,zeker duidelijk
2568645,4218,am,2,verkoper,verkop bezorg,automaterial winkel,4-51.30,zeker duidelijk
2620458,4309,am,1,verkoper,verkop,keuken,4-51.30,zeker duidelijk
2637347,4348,am,4,verkoper,verkop artikel,winkel,4-51.30,zeker duidelijk
2866348,4779,am,3,verkoper,account manger verkop buit verkop binn,fmcg producent,4-51.30,zeker duidelijk
3067382,4979,am,4,verkoper,verkop antiek opbouw stand beurz,antiekzak,4-51.30,zeker duidelijk
3067382,4979,am,6,verkoper,verkop antiek,antiekzak,4-51.30,zeker duidelijk
2085137,3392,am,1,verkoper inkoper,inkop verkop reparatie magazijnbeher,tweewieler zak,4-51.30,zeker duidelijk
2225665,3610,am,4,verkoper alround woningstoffeerder,verkop offertes mak all voorkom werkzam woninginricht,woninginricht keir,4-51.30,zeker duidelijk
2225665,3610,am,5,verkoper alround woningstoffeerder,verkop all voorkom werkzam woninginricht,woninginricht rooyakker,4-51.30,zeker duidelijk
2750571,4537,am,3,verkoper binnendienst,telefonisch verkop plann afsprak buitendienst verkoper,pakketpostbedrijf,4-51.30,zeker duidelijk
2680710,4441,am,5,verkoper brod etc,slijt broodproduct vast bezorg wijk,broodfabriek,4-51.30,zeker duidelijk
2866348,4779,am,2,verkoper sales manager,leiding gev klant behart sted minder,fmcg producent,2-11.10,zeker duidelijk
2514632,4122,am,3,verkoper ict,commercieel,ict,4-31.20,zeker duidelijk
1512181,2584,am,1,verkoper imexport witgoed monteur,verkop exportimport reparaties witgoed app demontageverwerk ervan,handel ondernem,4-51.30,zeker duidelijk
2750571,4537,am,8,verkoper warenhuis,verkop meubel,winkelket,4-51.30,zeker duidelijk
2225665,3610,am,9,verkoper woningstoffeerder,verkop all voorkom werkzam woninginricht,woninginricht bed speciaalzak hub lammer bv,4-51.30,zeker duidelijk
2074135,3365,am,2,verkoperassistent managermanager,verkop management tak,bouwmarkt,4-51.30,zeker duidelijk
1605620,2750,am,1,verkopster,,ca,4-51.30,zeker duidelijk
2022261,3276,am,1,verkopster,kler verkop,mod zaakkler verkop,4-51.30,zeker duidelijk
1511101,2579,am,1,verloskund,binn beroep,duopraktijkmaatschap,0-73.10,zeker duidelijk
1750013,2991,am,3,verloskund,verloskund werk,verloskund praktijk,0-73.10,zeker duidelijk
1885815,3237,am,1,verloskund,visites spreekur bevall,maatschap zzper,0-73.10,zeker duidelijk
2017060,3265,am,1,verloskund,pre natal postnatal zorg verlen,klinisch 1982 daarna eig praktijk,0-73.10,zeker duidelijk
2025076,3282,am,2,verpl opleid,algemen ziekenhuis patientenzorg,alg ziekenhis,0-71.10,zeker duidelijk
2134112,3448,am,2,verpleegafdelingssecretares,administratiev tak,ziekenhuis,3-93.10,zeker duidelijk
2732127,4515,am,4,verpleegassistent,assister verpleg verzorg,verpleegtehuis dement bejaard,0-71.10,zeker duidelijk
1854664,3178,am,2,verpleegdkund,verpleg,ziekenhuis,0-71.10,zeker duidelijk
1827755,3122,am,1,verpleeghuis maatschappelijkwerkster,begeleid mantelzorgersfamiliesclient,zorg verpleeghuis,5-99.40,zeker duidelijk
1750013,2991,am,4,verpleeghulp,verzorg verpleeghuis,verpleeghuiz,0-71.10,zeker duidelijk
2774040,4593,am,3,verpleeghulp,verpleegactiviteit,verzorgingshuis,0-71.10,zeker duidelijk
2818605,4678,am,5,verpleeghulp,ondersteun verpleg verzorg ouder,verpleeghuis,0-71.10,zeker duidelijk
2016227,3262,am,1,verpleegkind,verzorgenverplegenbegeleid mens,ziekenhuis psychiatrie verstand gehandicapt licham gehandicapt,0-71.10,zeker duidelijk
2668750,4405,am,1,verpleegkundie,all verpleegkund handel chirurgisch afdel,ziekenhuis,0-71.10,zeker duidelijk
2473240,4074,am,8,verpleegkund centralist,aannam melding coordinatie ambulances regio amsterdam,oov cpa ghor,0-71.10,zeker duidelijk
1567137,2693,am,1,verpleegkund polikliniekmedewerker,assister kaakchirurg,ziekenhuis,0-71.20,zeker duidelijk
