occid,obsseqnr,bjobcoder,bwhsID,bjobnm,bjobdes,bjobco,bjobcode,bjobcertain
2271406,3698,am,5,pannenkoekenbakster,pannenkoek bak kok,pannenkoekrestaurant,53130,zeker duidelijk
2776604,4604,am,1,paragnost,diver,,19960,onzeker duidelijk beschrijv
1557777,2677,am,3,paraveterinair dierenartsassistent,all voorkom werkzam dierenartsenpraktijk,dierenartsenpraktijk,06610,zeker duidelijk
2226684,3611,am,1,parketlegger,parketlegg,parket bedrijf,95475,zeker duidelijk
2076177,3370,am,2,parketteur,leggenonderhoud hout vloer,hout,95475,zeker duidelijk
2347750,3845,am,1,partim verkoopster,verkoopster,lederwarenbranch,45130,zeker duidelijk
2144382,3464,am,3,pastoral werker,bezoekwerk wijkactiviteit organiser voorgan kerk,kerkelijk organisatie,14140,zeker duidelijk
3026658,4903,am,1,pedagogisch adviseur,pedagogisch adviser,ggd,13290,zeker duidelijk
1846784,3152,am,2,pedagogisch assistent,begeleid therapie,instell mens verstand beperk,13590,zeker duidelijk
2737275,4521,am,3,pedagogisch asssistent,ondersteun pedagog,instell verstand gehandicapt,13540,zeker duidelijk
3024541,4898,am,1,pedagogisch coach,begeleid leidster peuter,stichting peuterspeelzal leid,13420,zeker duidelijk
1881007,3224,am,2,pedagogisch hulpverlener,groepsleidsterambulantbegeleider,agogisch zorgcentrum,13420,zeker duidelijk
2420027,3970,am,1,pedagogisch mederwerker,groep verzorg begeleid,kinderdagverblijf,13420,zeker duidelijk
2420027,3970,am,2,pedagogisch mederwerker,eigenar begeleid groep,kinderdagverblijf,13420,zeker duidelijk
1528206,2614,am,2,pedagogisch mederwerker kinderopvang assistent leidinggev kinderopvang,begeleid kinder leeftijd 0 4 jar begeleid team mak rooster mak pedagogisch beleid,kinderopvang,13420,zeker duidelijk
1528760,2618,am,1,pedagogisch medewerker,begeleid kinder tekst schrijv rediger,kinderopvangorganisatie,13420,zeker duidelijk
1611101,2762,am,1,pedagogisch medewerker,begeleid kinderenouder kinderafdel ziekenhuis adviser begeleid kind ouder diver opvoedkund gedragsproblem via pol,kinderafdel alg ziekenhuis,13420,zeker duidelijk
1611101,2762,am,2,pedagogisch medewerker,begeleid ouder kind kinderoncologisch afdel verwerk ziekt ondergan onderzoek behandel sterftebegeleid,academisch kinderziekenhuis,13420,zeker duidelijk
1611101,2762,am,3,pedagogisch medewerker,begeleid kinder psychiatrisch aandoen dag 24 uur behandel bied structur veilig verzorg,kinderpsychiatrisch afdel academisch ziekenhuis,13420,zeker duidelijk
1611101,2762,am,4,pedagogisch medewerker,verzorg begeleid groep licham gehandicapt kinder 4 18 jar thuis kond won,kinderrevalidatiecentrum,13420,zeker duidelijk
1787233,3070,am,1,pedagogisch medewerker,omgang kinder,naschol kinder opvang,13420,zeker duidelijk
2055621,3323,am,3,pedagogisch medewerker,begeleid bewoner,inr vmens verstand beperk,13420,zeker duidelijk
2061863,3334,am,1,pedagogisch medewerker,begeleid groep kinder,bso,13420,zeker duidelijk
2061863,3334,am,4,pedagogisch medewerker,begeleid meervoud gehandicapt kinder,dagverblijf meervoud gehandicapt kinder,13420,zeker duidelijk
2166472,3503,am,1,pedagogisch medewerker,peuter speelzaalkind begeleid,peutercentrum,13420,zeker duidelijk
2181077,3540,am,1,pedagogisch medewerker,begeleid verzorg ven kinder activiteit organiser begeleid contact ouder onderhoud gesprek voer observer verslag,kinderdagverblijf peutergroep,13420,zeker duidelijk
2463631,4056,am,1,pedagogisch medewerker,begeleidenondersteun moeilijk opvoed jonger,otto gerhard heldring stichting,13420,zeker duidelijk
3002531,4844,am,1,pedagogisch medewerker,zorg babys peuter,kinderopvang,13420,zeker duidelijk
3010510,4870,am,1,pedagogisch medewerker,verzorg kinder,meander kinderopvang,13420,zeker duidelijk
2061863,3334,am,3,pedagogisch medewerker babygroep,opvang verzorg babies,kinderdagverblijf,13420,zeker duidelijk
2680812,4442,am,1,pedagogisch medewerker jeugdhulpverlen,begeleid kinder jonger ouder,instell jeugdhulpverlen,13420,zeker duidelijk
1648083,2813,am,1,pedagogisch medewerkster,begeleid klein kinder,kinderdagverblijf,13420,zeker duidelijk
2270587,3697,am,4,pedagogisch medewerkster,groepsleidster,kinderopvang,13420,zeker duidelijk
2428762,3994,am,1,pedagogisch medewerkster,groepsleidster buitenschol opvang,kinderopvang organisatie,13420,zeker duidelijk
2734508,4518,am,1,pedagogisch werker,kinderdagverblijf,ska,13420,zeker duidelijk
2586172,4255,am,3,pedagogisch medewerker b kinder 412 jr specialistich behandelgroep,all zorg begeleid breedt zin woord,entrea,13420,zeker duidelijk
2842411,4733,am,1,pedagogisch medewerkster,groepsleidster kinderdagverblijf,kinderopvang,13420,zeker duidelijk
2061863,3334,am,2,pedagogish leidinggev,leiding gev kinderdagverblijf,kinderdagverblijf,13420,zeker duidelijk
3026658,4903,am,2,pedagogogisch adviseur,pedagogisch adviser,bureau jeugdzorg,13420,zeker duidelijk
2047767,3308,am,1,pedicur,pedicur,eenmanszak,07990,zeker duidelijk
2108784,3411,am,1,pedicur,voetverzorg,nan,07990,zeker duidelijk
2280107,3716,am,1,pedicur,voetverzorg,nan,07990,zeker duidelijk
2467220,4064,am,2,pedicur,voetverzorg,zelfstand,07990,zeker duidelijk
2622534,4315,am,2,pedicur,nan,zelfstand,07990,zeker duidelijk
2666575,4400,am,1,pedicur,werkgever,pedicuresalon,07990,zeker duidelijk
2830075,4704,am,2,pedicur,voetverzorg,zelfstand,07990,zeker duidelijk
3044455,4941,am,1,pedicur,behandelenpedicur mens beperk,instell mens beperk,07990,zeker duidelijk
3044455,4941,am,2,pedicur,behandelenpedicur,gewon thuis,07990,zeker duidelijk
1820653,3111,am,2,penitentiair inrichtingswerker,gevangenisbewaardster,min justitie,58930,zeker duidelijk
2401486,3934,am,1,penitentiair inricht werker,begeleid gevangen,dienst justiel inricht,58930,zeker duidelijk
1725473,2946,am,1,pensioen,nan,nan,x,zeker duidelijk
2764253,4572,am,3,pensioenadviseur,pesnioenadvies,detacher,21110,zeker duidelijk
2625755,4325,am,1,pensionado,,,x,zeker duidelijk
1577858,2721,am,1,personal trainer,coach begeleid doelstell bv afvall fitter,eenmansbedrijf,18050,zeker duidelijk
2674364,4422,am,5,personel planner,personel plann locatie,eurestcompas,39230,zeker duidelijk
2674364,4422,am,6,personel planner,rooster mak personel,belastingdienst,39230,zeker duidelijk
1542684,2650,am,1,personeelsadviseur,personeelsgebegeidingadviser,schoonmaakbedrijf,19420,zeker duidelijk
2223435,3605,am,1,personeelsadviseur,managementondersteun tak gebied personel organisatie,open bibliothek,19420,zeker duidelijk
2223435,3605,am,2,personeelsadviseur,managementondersteun tak gebied ao,provincial kruisveren zuid holland,19420,zeker duidelijk
2753277,4543,am,2,personeelsadviseur,adviser leidinggev personeelsbeleid,zorgroep,19420,zeker duidelijk
1802243,3078,am,5,personeelsassistent,personeelsbeher,faculteit tandheelkund,39310,zeker duidelijk
1542684,2650,am,3,personeelsfunctionaris,personeelswerk,middel schol,39310,zeker duidelijk
2005142,3246,am,4,personeelsfunctionaris,verantwoord personel salarisadministratie,schoonmaakbedrijf,39310,zeker duidelijk
2304803,3746,am,2,personeelsfunctionaris,adviser ondersteun tak uitvoer personeelsbeleid,gezondheidszorg,39310,zeker duidelijk
2554227,4187,am,1,personeelsplanner,plann tijdregistratie,groentefruit industrie,39230,zeker duidelijk
1781208,3059,am,3,person vervoer,vervoer gehandicapt person,vervoer bedrijf,98540,zeker duidelijk
2770111,4584,am,1,personenschad behandelar,admisnistratief,verzekeringsmaatschappij,39310,zeker duidelijk
2050584,3312,am,1,person begeleider,begeleid mens verstand beperk,instell mens verstand beperk,19390,zeker duidelijk
2820566,4680,am,1,person begeleider,begeleid kind pddnos,nvt,19390,zeker duidelijk
3007546,4861,am,2,person begeleider,groep verstand gehandicapt begeleid,stichting verstand gehandicapt,19390,zeker duidelijk
2586172,4255,am,1,person begeleider lvgjonger,all zorg dagelijk praktijk begeleid rondom client regel,plurynjpheij,19310,zeker duidelijk
1826777,3118,am,4,person begeleider ermelo,begeleid clin0074,verst gehandicaptenzorg,19390,zeker duidelijk
2586172,4255,am,2,person begeleider verst beperkt mens zwar gedragsproblematiek,all zorg dagelijk praktijkd mentord,pluryngroesbek tehuiz,19390,zeker duidelijk
2017813,3267,am,1,person verzorg huishoud hulp,huishoud werk bejaard verzorg,zelfstand,55220,zeker duidelijk
3024541,4898,am,2,peuter plus leidster,begeleid peuter,peuterspeelzal,13420,zeker duidelijk
1611101,2762,am,5,peuterkleuterleidster,leid peuter kleutergroep algemen tak buurthuis,buurthuis,13420,zeker duidelijk
1705342,2900,am,2,peuterleidster,begeleid jong kinder 2 tm 4 jr ontwik,peuterspeelzal,13420,zeker duidelijk
1875757,3212,am,2,peuterleidster,groep kinder leid,peuterspeelzal,13420,zeker duidelijk
2324503,3791,am,2,peuterleidster,leidster,peuterspeelzal,13420,zeker duidelijk
2382820,3912,am,1,peuterleidster,ochtendactiviteit peuter,swa,13420,zeker duidelijk
2576664,4234,am,2,peuterleidster,begeleid jong kinder 24 jarig,peuterspeelzal,13420,zeker duidelijk
2716405,4488,am,2,peuterleidster,kinder spel verzorg observer contact ouder,peuterspeelzal,13420,zeker duidelijk
1758373,3009,am,1,peuterleidster voorschol,peuter verzorg opvoed begeleid gelukk mak ouder begeleid daarin,stichting welzijn amersfoort,13420,zeker duidelijk
2108450,3410,am,1,peuterspeelzal,leid groep peuter 15 peuter vve programma kaleidoscop,kindercentra triangel hof twent,13420,zeker duidelijk
2217660,3596,am,2,peuterspeelzaalleidster,begeleid activer rapporter,kinderopvang,13420,zeker duidelijk
2465381,4060,am,2,peuterspeelzaalleidster,peuter begeleid,peuterspeelzal,13420,zeker duidelijk
2402035,3935,am,4,pijpbewerker pijpmonteur,zagenborenlassenmonter,dieselmotor metaalbewerkingsbedrijf,87110,zeker duidelijk
3058570,4971,am,2,pijpfitter,construer mak stal leiding,metal industrie,87110,zeker duidelijk
2343424,3833,am,3,pijpleid monteur,bewerk pijp schep,scheepswerf,87130,zeker duidelijk
1778680,3050,am,1,plat constructie bankwerker,bankwerker,metal breuer doesburg tegel,83420,zeker duidelijk
2755248,4551,am,7,plaatsvervang hoofd voorlicht pr,leidnggev circa 10 fte,elektriciteitsproducent distributeur,21110,zeker duidelijk
1778680,3050,am,4,plaatwerkerbankwerker,cnc bestur machines,oce vd grint venlo,83320,zeker duidelijk
1536527,2639,am,1,planner,plann,logistiek,39230,zeker duidelijk
1732578,2960,am,5,planner,personeelclient plann thuiszorg,thuiszorgorganisatie,39230,zeker duidelijk
1740076,2976,am,1,planner,planning,transportbedrijf,39230,zeker duidelijk
1778820,3051,am,3,planner,plann men materiaal,havenbedrijf,39220,zeker duidelijk
1810863,3089,am,1,planner,plann,ict,39230,zeker duidelijk
1877271,3217,am,1,planner,plann,onderwijs,39230,zeker duidelijk
2200025,3560,am,1,planner,plann administratie,reinig bedrijf,39230,zeker duidelijk
2464054,4057,am,2,planner,rit inplann,veevoerfabriek,39230,zeker duidelijk
2716543,4489,am,1,planner,plann,dienstverlen sector,39230,zeker duidelijk
2750571,4537,am,5,planner,plann rit leiding gev 40 chauffeur drie planner,transportbedrijf,39230,zeker duidelijk
2780255,4610,am,1,planner,administratief,electronic,39310,zeker duidelijk
3017155,4882,am,2,planner,kantooractiviteit,kartonnagedrukkerij,39230,zeker duidelijk
1501182,2560,am,1,planner intercedent,mens uitzend,uitzendbureau,19420,zeker duidelijk
2353143,3858,am,1,planner thuiszorg eerst everantwoord verzorg thuiszorg,plann routes aanvrag zorg indicaties 1e aanspreekpunt client naast professionel zorgverlener,proteion thuiszorg,39230,zeker duidelijk
2877224,4810,am,2,planning,planning,sportbedrijf,39230,zeker duidelijk
2806221,4643,am,4,planolog,beleid mak,gemeent,02130,zeker duidelijk
2648030,4372,am,2,plant manager,leidinggev,chemisch industrie,21110,zeker duidelijk
2023313,3278,am,3,plantsoen medewerker hovenier,onderhoud groen,gemeent,62740,zeker duidelijk
2680710,4441,am,15,plastic bewerker,bewerker plastic product gebruikt werd raffinaderij,plastic verwerkersbedijf,90150,zeker duidelijk
1532151,2627,am,4,plastic tass mak,plastic tass mak,plastic packing,90150,zeker duidelijk
1845132,3149,am,4,ploegbas,runn afdel finisch,textiel,21110,zeker duidelijk
2045333,3305,am,2,pluimveehouder,oppfok leghenn reproduktie dier,zelfstand,61240,zeker duidelijk
2152320,3479,am,1,poedercoater,schoonblaz,poedercoat,73450,zeker duidelijk
2756664,4556,am,2,poedertechnolog glasontwikkel,ontwerp mengkamersystem ontwikkel technisch glaz,philip,02920,zeker duidelijk
2143138,3463,am,2,poelierkaasboer,verkop leiding gev,handelsondernem,45130,zeker duidelijk
2741303,4528,am,2,politicus,bestur,overheidsorgan,31010,zeker duidelijk
2854810,4755,am,2,politicus,bestur controler,provincial stat,31010,zeker duidelijk
2301158,3738,am,1,politie ambtenar,geuniformeerd surveillancedienst 1970 tot1980 1980 1986 wachtcommandantgroepsleider 1986 2006 ontwikkelaaruitvoerdercoordina,gemeenteregiopolitie amsterdamamstelland,58220,zeker duidelijk
2240618,3637,am,1,politieambtenar,hoofdinspecteur,politie organisatie,58220,zeker duidelijk
1756785,3002,am,1,politieagent,basis politie zorg,over,58220,zeker duidelijk
2616255,4300,am,1,politieagent,diver,semi over,58220,zeker duidelijk
2722764,4498,am,3,politieagent,surveillanc,gemeentepolitie stadskanal,58220,zeker duidelijk
2750488,4536,am,4,politieagent,handhav opspor,politie,58220,zeker duidelijk
3046133,4945,am,1,politieagent,uniformdienst recherch,politie,58220,zeker duidelijk
1777411,3047,am,1,politieambtemar,diver,politie,58220,zeker duidelijk
2180777,3539,am,2,politieambtenar,all voorkom politiewerkzam uniformdienst,politie amsterdam politie utrecht,58220,zeker duidelijk
2414020,3959,am,1,politieambtenar,surveiller bureauwerkzam,politie,58220,zeker duidelijk
2714766,4485,am,1,politieambtenar,recherch teamchef,over,58220,zeker duidelijk
2810350,4650,am,1,politieambtenar,straatdienst recherch vreemdelingendienst,rijkspolitie politie regio den bosch,58220,zeker duidelijk
1580505,2727,am,1,politiebeambt,arrestantenvervoer recherchewerk,regiopolitie twent,58220,zeker duidelijk
1658567,2835,am,2,politieman,operationel politietak,politie,58220,zeker duidelijk
2115808,3421,am,1,politieman,sturend coordiner uitvoer,politie,58220,zeker duidelijk
2384048,3916,am,1,politiemedewerker,recherch,politie,58220,zeker duidelijk
1645010,2809,am,1,pompbedi,all voorkom werkzam,esso,45190,zeker duidelijk
1757434,3005,am,1,pompbedi,winkelcassier,tankstation,45190,zeker duidelijk
2176872,3528,am,6,pompbedi,autos tank doorsmer,garag,45190,zeker duidelijk
2304103,3743,am,4,pompbedi,medewerker benzinepomp fietswinkel administratief,detailhandel,45190,zeker duidelijk
3020003,4886,am,5,pompbedi,benzin tank winkel runn,pompstationgulf,45190,zeker duidelijk
2548562,4180,am,2,ponstypist,typ,gazell rijwielfabriek,32140,zeker duidelijk
2733110,4516,am,3,ponstypist,kartotheekponstypistecontroler,postorderbedrijf wekhamp,34220,zeker duidelijk
2733110,4516,am,4,ponstypist,ponstypist,postbank,34220,zeker duidelijk
2761045,4565,am,2,poortart,assietnt chirurgie ziekenhuis,ziekenhuis lichtenberg,06130,zeker duidelijk
1514078,2586,am,1,portret fotograf,fotografer bewerk afdruk verkop,fotostudio,16320,zeker duidelijk
1462034,2510,am,2,post bezorger,sorter bezorg post,post bedrijf dhlselektmail,37030,zeker duidelijk
2838036,4721,am,1,postbezorg,postbezorg,postbedrijf,37030,zeker duidelijk
1605434,2749,am,1,postbezorger,post slecter bezorg,sandd postbezorg,37030,zeker duidelijk
1870388,3204,am,1,postbezorger,postbezorg,tnt,37030,zeker duidelijk
2235761,3631,am,2,postbezorger,4 dag pw postbezorger fiet aug eind okt,tnt,37030,zeker duidelijk
2333821,3813,am,1,postbezorger,bezorg post,postnl,37030,zeker duidelijk
2624211,4319,am,3,postbezorger,postbezorg,ptt post,37030,zeker duidelijk
2672443,4415,am,6,postbezorger,post sorter,post,37030,zeker duidelijk
2751640,4539,am,1,postbezorger,post bezorg,tnt postnl,37030,zeker duidelijk
3067584,4981,am,2,postbezorger,rondbreng post pakketjes huis,sandd tnt post,37030,zeker duidelijk
2064702,3341,am,1,postbezorgster,post rond breng,tnt,37030,zeker duidelijk
2230048,3620,am,2,postbezorgster,post bezorg,tnt post,37030,zeker duidelijk
2624083,4318,am,1,postbezorgster,post bezorg,tpgpost,37030,zeker duidelijk
1505361,2566,am,1,postbod,chauffeur bestelauto,postnl,37030,zeker duidelijk
1671376,2855,am,1,postbod,sorterenbezorg,postnl,37030,zeker duidelijk
2050214,3311,am,2,postbod,besteller,tnt post,37030,zeker duidelijk
2060424,3330,am,3,postbod,sorter bezorg poststuk per fiet,post,37030,zeker duidelijk
2563633,4206,am,2,postbod,post bezorg,tnt,37030,zeker duidelijk
2613472,4295,am,1,postbod,post sorterenbezorgenbrievenbuss legenpost bedrijv ophal bus rijd venray,ptt,37030,zeker duidelijk
2254642,3664,am,2,postmedewerkster,post sorter,tnt post,37020,zeker duidelijk
1682686,2874,am,3,postsorteerder,sorter post machines smk smg,tnt,37020,zeker duidelijk
2133277,3446,am,2,postsorteerder,handmat machinal sorter post sorteercentrum,postnl toentertijd ptt post,37020,zeker duidelijk
2766733,4580,am,2,postsorteerder,post sorter,tnt post,37020,zeker duidelijk
1762831,3018,am,1,postsorteerster,pakket sorter,postnl,37020,zeker duidelijk
2007731,3250,am,1,pr medewerker,administratief,attractiepark,39310,zeker duidelijk
2808243,4647,am,3,prakiser dierenart,dierenartsenpraktijk landbouwhuisdier,maatschap,06510,zeker duidelijk
2803210,4633,am,1,praktijkbegeleider,begeleider,amforsbedrijv,21110,zeker duidelijk
2524525,4138,am,1,praktijkmanager,administratie,huisartsenpraktijk,39310,zeker duidelijk
2548755,4181,am,1,praktijkmanager,financiel administratie organisatie,tandartspraktijk,33940,zeker duidelijk
1780607,3057,am,1,praktijkondersteuner,begeleid chron ziek binn huisartspraktijk,huisartsenpraktijk,06210,zeker duidelijk
2608554,4286,am,1,praktijkondersteunerdiabeteszorg,patientenspreekur,detacher thuiszorgorganisatie huisart,06210,zeker duidelijk
1717427,2927,am,1,praktijkopleider,begeleidenbeoordel leerling stagiares,verzorgingshuis,59940,zeker duidelijk
2322248,3780,am,1,praktijkopleider,schol coach,ziekenhuis,59940,onzeker onduid beschrijv
2456681,4042,am,1,praktijkopleiderverpleegkund coordinator,introducerenbegeleidenbeoordel student uitvoer verpleegkund tak instell,verpleegverzorgingshuis,07110,zeker duidelijk
